item_id,day,month,year,season
13,18,3,2021,winter
7,19,3,2021,winter
8,19,3,2021,winter
12,19,3,2021,winter
13,19,3,2021,winter
7,20,3,2021,winter
8,20,3,2021,winter
12,20,3,2021,winter
13,20,3,2021,winter
9,21,3,2021,spring
14,21,3,2021,spring
15,21,3,2021,spring
9,22,3,2021,spring
14,22,3,2021,spring
15,22,3,2021,spring
9,23,3,2021,spring
14,23,3,2021,spring
15,23,3,2021,spring
9,24,3,2021,spring
14,24,3,2021,spring
15,24,3,2021,spring
9,25,3,2021,spring
14,25,3,2021,spring
15,25,3,2021,spring
9,26,3,2021,spring
14,26,3,2021,spring
15,26,3,2021,spring
2,27,3,2021,spring
5,27,3,2021,spring
16,27,3,2021,spring
2,28,3,2021,spring
5,28,3,2021,spring
16,28,3,2021,spring
2,29,3,2021,spring
5,29,3,2021,spring
16,29,3,2021,spring
2,30,3,2021,spring
5,30,3,2021,spring
16,30,3,2021,spring
2,31,3,2021,spring
5,31,3,2021,spring
16,31,3,2021,spring
2,1,4,2021,spring
5,1,4,2021,spring
16,1,4,2021,spring
2,2,4,2021,spring
5,2,4,2021,spring
16,2,4,2021,spring
9,3,4,2021,spring
14,3,4,2021,spring
15,3,4,2021,spring
9,4,4,2021,spring
14,4,4,2021,spring
15,4,4,2021,spring
9,5,4,2021,spring
14,5,4,2021,spring
15,5,4,2021,spring
9,6,4,2021,spring
14,6,4,2021,spring
15,6,4,2021,spring
9,7,4,2021,spring
14,7,4,2021,spring
15,7,4,2021,spring
9,8,4,2021,spring
14,8,4,2021,spring
15,8,4,2021,spring
9,9,4,2021,spring
14,9,4,2021,spring
15,9,4,2021,spring
9,10,4,2021,spring
14,10,4,2021,spring
15,10,4,2021,spring
9,11,4,2021,spring
14,11,4,2021,spring
15,11,4,2021,spring
2,12,4,2021,spring
5,12,4,2021,spring
16,12,4,2021,spring
9,13,4,2021,spring
14,13,4,2021,spring
15,13,4,2021,spring
2,14,4,2021,spring
5,14,4,2021,spring
16,14,4,2021,spring
2,15,4,2021,spring
5,15,4,2021,spring
16,15,4,2021,spring
9,16,4,2021,spring
14,16,4,2021,spring
15,16,4,2021,spring
2,17,4,2021,spring
5,17,4,2021,spring
16,17,4,2021,spring
2,18,4,2021,spring
5,18,4,2021,spring
16,18,4,2021,spring
2,19,4,2021,spring
5,19,4,2021,spring
16,19,4,2021,spring
9,20,4,2021,spring
14,20,4,2021,spring
15,20,4,2021,spring
2,21,4,2021,spring
5,21,4,2021,spring
16,21,4,2021,spring
2,22,4,2021,spring
5,22,4,2021,spring
16,22,4,2021,spring
2,23,4,2021,spring
5,23,4,2021,spring
16,23,4,2021,spring
9,24,4,2021,spring
14,24,4,2021,spring
15,24,4,2021,spring
9,25,4,2021,spring
14,25,4,2021,spring
15,25,4,2021,spring
9,26,4,2021,spring
14,26,4,2021,spring
15,26,4,2021,spring
2,27,4,2021,spring
5,27,4,2021,spring
16,27,4,2021,spring
9,28,4,2021,spring
14,28,4,2021,spring
15,28,4,2021,spring
9,29,4,2021,spring
14,29,4,2021,spring
15,29,4,2021,spring
9,30,4,2021,spring
14,30,4,2021,spring
15,30,4,2021,spring
9,1,5,2021,spring
14,1,5,2021,spring
15,1,5,2021,spring
2,2,5,2021,spring
5,2,5,2021,spring
16,2,5,2021,spring
2,3,5,2021,spring
5,3,5,2021,spring
16,3,5,2021,spring
2,4,5,2021,spring
5,4,5,2021,spring
16,4,5,2021,spring
9,5,5,2021,spring
14,5,5,2021,spring
15,5,5,2021,spring
2,6,5,2021,spring
5,6,5,2021,spring
16,6,5,2021,spring
9,7,5,2021,spring
14,7,5,2021,spring
15,7,5,2021,spring
2,8,5,2021,spring
5,8,5,2021,spring
16,8,5,2021,spring
2,9,5,2021,spring
5,9,5,2021,spring
16,9,5,2021,spring
9,10,5,2021,spring
14,10,5,2021,spring
15,10,5,2021,spring
9,11,5,2021,spring
14,11,5,2021,spring
15,11,5,2021,spring
2,12,5,2021,spring
5,12,5,2021,spring
16,12,5,2021,spring
2,13,5,2021,spring
5,13,5,2021,spring
16,13,5,2021,spring
2,14,5,2021,spring
5,14,5,2021,spring
16,14,5,2021,spring
9,15,5,2021,spring
14,15,5,2021,spring
15,15,5,2021,spring
9,16,5,2021,spring
14,16,5,2021,spring
15,16,5,2021,spring
9,17,5,2021,spring
14,17,5,2021,spring
15,17,5,2021,spring
2,18,5,2021,spring
5,18,5,2021,spring
16,18,5,2021,spring
9,19,5,2021,spring
14,19,5,2021,spring
15,19,5,2021,spring
2,20,5,2021,spring
5,20,5,2021,spring
16,20,5,2021,spring
2,21,5,2021,spring
5,21,5,2021,spring
16,21,5,2021,spring
2,22,5,2021,spring
5,22,5,2021,spring
16,22,5,2021,spring
9,23,5,2021,spring
14,23,5,2021,spring
15,23,5,2021,spring
9,24,5,2021,spring
14,24,5,2021,spring
15,24,5,2021,spring
2,25,5,2021,spring
5,25,5,2021,spring
16,25,5,2021,spring
9,26,5,2021,spring
14,26,5,2021,spring
15,26,5,2021,spring
9,27,5,2021,spring
14,27,5,2021,spring
15,27,5,2021,spring
9,28,5,2021,spring
14,28,5,2021,spring
15,28,5,2021,spring
9,29,5,2021,spring
14,29,5,2021,spring
15,29,5,2021,spring
2,30,5,2021,spring
5,30,5,2021,spring
16,30,5,2021,spring
9,31,5,2021,spring
14,31,5,2021,spring
15,31,5,2021,spring
9,1,6,2021,spring
14,1,6,2021,spring
15,1,6,2021,spring
9,2,6,2021,spring
14,2,6,2021,spring
15,2,6,2021,spring
9,3,6,2021,spring
14,3,6,2021,spring
15,3,6,2021,spring
2,4,6,2021,spring
5,4,6,2021,spring
16,4,6,2021,spring
2,5,6,2021,spring
5,5,6,2021,spring
16,5,6,2021,spring
9,6,6,2021,spring
14,6,6,2021,spring
15,6,6,2021,spring
2,7,6,2021,spring
5,7,6,2021,spring
16,7,6,2021,spring
2,8,6,2021,spring
5,8,6,2021,spring
16,8,6,2021,spring
2,9,6,2021,spring
5,9,6,2021,spring
16,9,6,2021,spring
9,10,6,2021,spring
14,10,6,2021,spring
15,10,6,2021,spring
2,11,6,2021,spring
5,11,6,2021,spring
16,11,6,2021,spring
2,12,6,2021,spring
5,12,6,2021,spring
16,12,6,2021,spring
2,13,6,2021,spring
5,13,6,2021,spring
16,13,6,2021,spring
2,14,6,2021,spring
5,14,6,2021,spring
16,14,6,2021,spring
2,15,6,2021,spring
5,15,6,2021,spring
16,15,6,2021,spring
9,16,6,2021,spring
14,16,6,2021,spring
15,16,6,2021,spring
9,17,6,2021,spring
14,17,6,2021,spring
15,17,6,2021,spring
9,18,6,2021,spring
14,18,6,2021,spring
15,18,6,2021,spring
2,19,6,2021,spring
5,19,6,2021,spring
16,19,6,2021,spring
2,20,6,2021,spring
5,20,6,2021,spring
16,20,6,2021,spring
9,21,6,2021,summer
14,21,6,2021,summer
15,21,6,2021,summer
18,21,6,2021,summer
9,22,6,2021,summer
14,22,6,2021,summer
15,22,6,2021,summer
18,22,6,2021,summer
9,23,6,2021,summer
14,23,6,2021,summer
15,23,6,2021,summer
18,23,6,2021,summer
9,24,6,2021,summer
14,24,6,2021,summer
15,24,6,2021,summer
18,24,6,2021,summer
9,25,6,2021,summer
14,25,6,2021,summer
15,25,6,2021,summer
18,25,6,2021,summer
9,26,6,2021,summer
14,26,6,2021,summer
15,26,6,2021,summer
18,26,6,2021,summer
6,27,6,2021,summer
15,27,6,2021,summer
15,27,6,2021,summer
9,28,6,2021,summer
14,28,6,2021,summer
15,28,6,2021,summer
18,28,6,2021,summer
9,29,6,2021,summer
14,29,6,2021,summer
15,29,6,2021,summer
18,29,6,2021,summer
6,30,6,2021,summer
15,30,6,2021,summer
15,30,6,2021,summer
9,1,7,2021,summer
14,1,7,2021,summer
15,1,7,2021,summer
18,1,7,2021,summer
6,2,7,2021,summer
15,2,7,2021,summer
15,2,7,2021,summer
6,3,7,2021,summer
15,3,7,2021,summer
15,3,7,2021,summer
9,4,7,2021,summer
14,4,7,2021,summer
15,4,7,2021,summer
18,4,7,2021,summer
6,5,7,2021,summer
15,5,7,2021,summer
15,5,7,2021,summer
6,6,7,2021,summer
15,6,7,2021,summer
15,6,7,2021,summer
6,7,7,2021,summer
15,7,7,2021,summer
15,7,7,2021,summer
9,8,7,2021,summer
14,8,7,2021,summer
15,8,7,2021,summer
18,8,7,2021,summer
9,9,7,2021,summer
14,9,7,2021,summer
15,9,7,2021,summer
18,9,7,2021,summer
6,10,7,2021,summer
15,10,7,2021,summer
15,10,7,2021,summer
6,11,7,2021,summer
15,11,7,2021,summer
15,11,7,2021,summer
9,12,7,2021,summer
14,12,7,2021,summer
15,12,7,2021,summer
18,12,7,2021,summer
9,13,7,2021,summer
14,13,7,2021,summer
15,13,7,2021,summer
18,13,7,2021,summer
6,14,7,2021,summer
15,14,7,2021,summer
15,14,7,2021,summer
9,15,7,2021,summer
14,15,7,2021,summer
15,15,7,2021,summer
18,15,7,2021,summer
9,16,7,2021,summer
14,16,7,2021,summer
15,16,7,2021,summer
18,16,7,2021,summer
6,17,7,2021,summer
15,17,7,2021,summer
15,17,7,2021,summer
9,18,7,2021,summer
14,18,7,2021,summer
15,18,7,2021,summer
18,18,7,2021,summer
9,19,7,2021,summer
14,19,7,2021,summer
15,19,7,2021,summer
18,19,7,2021,summer
9,20,7,2021,summer
14,20,7,2021,summer
15,20,7,2021,summer
18,20,7,2021,summer
9,21,7,2021,summer
14,21,7,2021,summer
15,21,7,2021,summer
18,21,7,2021,summer
6,22,7,2021,summer
15,22,7,2021,summer
15,22,7,2021,summer
6,23,7,2021,summer
15,23,7,2021,summer
15,23,7,2021,summer
9,24,7,2021,summer
14,24,7,2021,summer
15,24,7,2021,summer
18,24,7,2021,summer
6,25,7,2021,summer
15,25,7,2021,summer
15,25,7,2021,summer
6,26,7,2021,summer
15,26,7,2021,summer
15,26,7,2021,summer
6,27,7,2021,summer
15,27,7,2021,summer
15,27,7,2021,summer
6,28,7,2021,summer
15,28,7,2021,summer
15,28,7,2021,summer
6,29,7,2021,summer
15,29,7,2021,summer
15,29,7,2021,summer
6,30,7,2021,summer
15,30,7,2021,summer
15,30,7,2021,summer
6,31,7,2021,summer
15,31,7,2021,summer
15,31,7,2021,summer
9,1,8,2021,summer
14,1,8,2021,summer
15,1,8,2021,summer
18,1,8,2021,summer
6,2,8,2021,summer
15,2,8,2021,summer
15,2,8,2021,summer
9,3,8,2021,summer
14,3,8,2021,summer
15,3,8,2021,summer
18,3,8,2021,summer
9,4,8,2021,summer
14,4,8,2021,summer
15,4,8,2021,summer
18,4,8,2021,summer
6,5,8,2021,summer
15,5,8,2021,summer
15,5,8,2021,summer
6,6,8,2021,summer
15,6,8,2021,summer
15,6,8,2021,summer
6,7,8,2021,summer
15,7,8,2021,summer
15,7,8,2021,summer
9,8,8,2021,summer
14,8,8,2021,summer
15,8,8,2021,summer
18,8,8,2021,summer
6,9,8,2021,summer
15,9,8,2021,summer
15,9,8,2021,summer
6,10,8,2021,summer
15,10,8,2021,summer
15,10,8,2021,summer
9,11,8,2021,summer
14,11,8,2021,summer
15,11,8,2021,summer
18,11,8,2021,summer
9,12,8,2021,summer
14,12,8,2021,summer
15,12,8,2021,summer
18,12,8,2021,summer
6,13,8,2021,summer
15,13,8,2021,summer
15,13,8,2021,summer
6,14,8,2021,summer
15,14,8,2021,summer
15,14,8,2021,summer
6,15,8,2021,summer
15,15,8,2021,summer
15,15,8,2021,summer
6,16,8,2021,summer
15,16,8,2021,summer
15,16,8,2021,summer
6,17,8,2021,summer
15,17,8,2021,summer
15,17,8,2021,summer
9,18,8,2021,summer
14,18,8,2021,summer
15,18,8,2021,summer
18,18,8,2021,summer
6,19,8,2021,summer
15,19,8,2021,summer
15,19,8,2021,summer
6,20,8,2021,summer
15,20,8,2021,summer
15,20,8,2021,summer
6,21,8,2021,summer
15,21,8,2021,summer
15,21,8,2021,summer
6,22,8,2021,summer
15,22,8,2021,summer
15,22,8,2021,summer
6,23,8,2021,summer
15,23,8,2021,summer
15,23,8,2021,summer
9,24,8,2021,summer
14,24,8,2021,summer
15,24,8,2021,summer
18,24,8,2021,summer
9,25,8,2021,summer
14,25,8,2021,summer
15,25,8,2021,summer
18,25,8,2021,summer
9,26,8,2021,summer
14,26,8,2021,summer
15,26,8,2021,summer
18,26,8,2021,summer
9,27,8,2021,summer
14,27,8,2021,summer
15,27,8,2021,summer
18,27,8,2021,summer
6,28,8,2021,summer
15,28,8,2021,summer
15,28,8,2021,summer
9,29,8,2021,summer
14,29,8,2021,summer
15,29,8,2021,summer
18,29,8,2021,summer
6,30,8,2021,summer
15,30,8,2021,summer
15,30,8,2021,summer
6,31,8,2021,summer
15,31,8,2021,summer
15,31,8,2021,summer
9,1,9,2021,summer
14,1,9,2021,summer
15,1,9,2021,summer
18,1,9,2021,summer
9,2,9,2021,summer
14,2,9,2021,summer
15,2,9,2021,summer
18,2,9,2021,summer
9,3,9,2021,summer
14,3,9,2021,summer
15,3,9,2021,summer
18,3,9,2021,summer
9,4,9,2021,summer
14,4,9,2021,summer
15,4,9,2021,summer
18,4,9,2021,summer
9,5,9,2021,summer
14,5,9,2021,summer
15,5,9,2021,summer
18,5,9,2021,summer
6,6,9,2021,summer
15,6,9,2021,summer
15,6,9,2021,summer
6,7,9,2021,summer
15,7,9,2021,summer
15,7,9,2021,summer
6,8,9,2021,summer
15,8,9,2021,summer
15,8,9,2021,summer
6,9,9,2021,summer
15,9,9,2021,summer
15,9,9,2021,summer
9,10,9,2021,summer
14,10,9,2021,summer
15,10,9,2021,summer
18,10,9,2021,summer
6,11,9,2021,summer
15,11,9,2021,summer
15,11,9,2021,summer
6,12,9,2021,summer
15,12,9,2021,summer
15,12,9,2021,summer
6,13,9,2021,summer
15,13,9,2021,summer
15,13,9,2021,summer
9,14,9,2021,summer
14,14,9,2021,summer
15,14,9,2021,summer
18,14,9,2021,summer
9,15,9,2021,summer
14,15,9,2021,summer
15,15,9,2021,summer
18,15,9,2021,summer
6,16,9,2021,summer
15,16,9,2021,summer
15,16,9,2021,summer
9,17,9,2021,summer
14,17,9,2021,summer
15,17,9,2021,summer
18,17,9,2021,summer
6,18,9,2021,summer
15,18,9,2021,summer
15,18,9,2021,summer
6,19,9,2021,summer
15,19,9,2021,summer
15,19,9,2021,summer
6,20,9,2021,summer
15,20,9,2021,summer
15,20,9,2021,summer
9,21,9,2021,fall
14,21,9,2021,fall
15,21,9,2021,fall
9,22,9,2021,fall
14,22,9,2021,fall
15,22,9,2021,fall
2,23,9,2021,fall
5,23,9,2021,fall
16,23,9,2021,fall
2,24,9,2021,fall
5,24,9,2021,fall
16,24,9,2021,fall
9,25,9,2021,fall
14,25,9,2021,fall
15,25,9,2021,fall
9,26,9,2021,fall
14,26,9,2021,fall
15,26,9,2021,fall
2,27,9,2021,fall
5,27,9,2021,fall
16,27,9,2021,fall
9,28,9,2021,fall
14,28,9,2021,fall
15,28,9,2021,fall
2,29,9,2021,fall
5,29,9,2021,fall
16,29,9,2021,fall
2,30,9,2021,fall
5,30,9,2021,fall
16,30,9,2021,fall
2,1,10,2021,fall
5,1,10,2021,fall
16,1,10,2021,fall
2,2,10,2021,fall
5,2,10,2021,fall
16,2,10,2021,fall
2,3,10,2021,fall
5,3,10,2021,fall
16,3,10,2021,fall
2,4,10,2021,fall
5,4,10,2021,fall
16,4,10,2021,fall
2,5,10,2021,fall
5,5,10,2021,fall
16,5,10,2021,fall
9,6,10,2021,fall
14,6,10,2021,fall
15,6,10,2021,fall
9,7,10,2021,fall
14,7,10,2021,fall
15,7,10,2021,fall
2,8,10,2021,fall
5,8,10,2021,fall
16,8,10,2021,fall
2,9,10,2021,fall
5,9,10,2021,fall
16,9,10,2021,fall
9,10,10,2021,fall
14,10,10,2021,fall
15,10,10,2021,fall
2,11,10,2021,fall
5,11,10,2021,fall
16,11,10,2021,fall
2,12,10,2021,fall
5,12,10,2021,fall
16,12,10,2021,fall
2,13,10,2021,fall
5,13,10,2021,fall
16,13,10,2021,fall
9,14,10,2021,fall
14,14,10,2021,fall
15,14,10,2021,fall
9,15,10,2021,fall
14,15,10,2021,fall
15,15,10,2021,fall
2,16,10,2021,fall
5,16,10,2021,fall
16,16,10,2021,fall
9,17,10,2021,fall
14,17,10,2021,fall
15,17,10,2021,fall
9,18,10,2021,fall
14,18,10,2021,fall
15,18,10,2021,fall
2,19,10,2021,fall
5,19,10,2021,fall
16,19,10,2021,fall
9,20,10,2021,fall
14,20,10,2021,fall
15,20,10,2021,fall
2,21,10,2021,fall
5,21,10,2021,fall
16,21,10,2021,fall
2,22,10,2021,fall
5,22,10,2021,fall
16,22,10,2021,fall
9,23,10,2021,fall
14,23,10,2021,fall
15,23,10,2021,fall
9,24,10,2021,fall
14,24,10,2021,fall
15,24,10,2021,fall
2,25,10,2021,fall
5,25,10,2021,fall
16,25,10,2021,fall
9,26,10,2021,fall
14,26,10,2021,fall
15,26,10,2021,fall
2,27,10,2021,fall
5,27,10,2021,fall
16,27,10,2021,fall
9,28,10,2021,fall
14,28,10,2021,fall
15,28,10,2021,fall
2,29,10,2021,fall
5,29,10,2021,fall
16,29,10,2021,fall
9,30,10,2021,fall
14,30,10,2021,fall
15,30,10,2021,fall
2,31,10,2021,fall
5,31,10,2021,fall
16,31,10,2021,fall
9,1,11,2021,fall
14,1,11,2021,fall
15,1,11,2021,fall
2,2,11,2021,fall
5,2,11,2021,fall
16,2,11,2021,fall
2,3,11,2021,fall
5,3,11,2021,fall
16,3,11,2021,fall
9,4,11,2021,fall
14,4,11,2021,fall
15,4,11,2021,fall
9,5,11,2021,fall
14,5,11,2021,fall
15,5,11,2021,fall
9,6,11,2021,fall
14,6,11,2021,fall
15,6,11,2021,fall
9,7,11,2021,fall
14,7,11,2021,fall
15,7,11,2021,fall
9,8,11,2021,fall
14,8,11,2021,fall
15,8,11,2021,fall
9,9,11,2021,fall
14,9,11,2021,fall
15,9,11,2021,fall
2,10,11,2021,fall
5,10,11,2021,fall
16,10,11,2021,fall
2,11,11,2021,fall
5,11,11,2021,fall
16,11,11,2021,fall
9,12,11,2021,fall
14,12,11,2021,fall
15,12,11,2021,fall
2,13,11,2021,fall
5,13,11,2021,fall
16,13,11,2021,fall
9,14,11,2021,fall
14,14,11,2021,fall
15,14,11,2021,fall
9,15,11,2021,fall
14,15,11,2021,fall
15,15,11,2021,fall
9,16,11,2021,fall
14,16,11,2021,fall
15,16,11,2021,fall
9,17,11,2021,fall
14,17,11,2021,fall
15,17,11,2021,fall
9,18,11,2021,fall
14,18,11,2021,fall
15,18,11,2021,fall
9,19,11,2021,fall
14,19,11,2021,fall
15,19,11,2021,fall
9,20,11,2021,fall
14,20,11,2021,fall
15,20,11,2021,fall
2,21,11,2021,fall
5,21,11,2021,fall
16,21,11,2021,fall
2,22,11,2021,fall
5,22,11,2021,fall
16,22,11,2021,fall
9,23,11,2021,fall
14,23,11,2021,fall
15,23,11,2021,fall
9,24,11,2021,fall
14,24,11,2021,fall
15,24,11,2021,fall
9,25,11,2021,fall
14,25,11,2021,fall
15,25,11,2021,fall
2,26,11,2021,fall
5,26,11,2021,fall
16,26,11,2021,fall
2,27,11,2021,fall
5,27,11,2021,fall
16,27,11,2021,fall
2,28,11,2021,fall
5,28,11,2021,fall
16,28,11,2021,fall
9,29,11,2021,fall
14,29,11,2021,fall
15,29,11,2021,fall
2,30,11,2021,fall
5,30,11,2021,fall
16,30,11,2021,fall
2,1,12,2021,fall
5,1,12,2021,fall
16,1,12,2021,fall
9,2,12,2021,fall
14,2,12,2021,fall
15,2,12,2021,fall
9,3,12,2021,fall
14,3,12,2021,fall
15,3,12,2021,fall
9,4,12,2021,fall
14,4,12,2021,fall
15,4,12,2021,fall
9,5,12,2021,fall
14,5,12,2021,fall
15,5,12,2021,fall
9,6,12,2021,fall
14,6,12,2021,fall
15,6,12,2021,fall
2,7,12,2021,fall
5,7,12,2021,fall
16,7,12,2021,fall
2,8,12,2021,fall
5,8,12,2021,fall
16,8,12,2021,fall
2,9,12,2021,fall
5,9,12,2021,fall
16,9,12,2021,fall
2,10,12,2021,fall
5,10,12,2021,fall
16,10,12,2021,fall
9,11,12,2021,fall
14,11,12,2021,fall
15,11,12,2021,fall
9,12,12,2021,fall
14,12,12,2021,fall
15,12,12,2021,fall
2,13,12,2021,fall
5,13,12,2021,fall
16,13,12,2021,fall
9,14,12,2021,fall
14,14,12,2021,fall
15,14,12,2021,fall
9,15,12,2021,fall
14,15,12,2021,fall
15,15,12,2021,fall
2,16,12,2021,fall
5,16,12,2021,fall
16,16,12,2021,fall
2,17,12,2021,fall
5,17,12,2021,fall
16,17,12,2021,fall
9,18,12,2021,fall
14,18,12,2021,fall
15,18,12,2021,fall
9,19,12,2021,fall
14,19,12,2021,fall
15,19,12,2021,fall
2,20,12,2021,fall
5,20,12,2021,fall
16,20,12,2021,fall
1,21,12,2021,winter
2,21,12,2021,winter
3,21,12,2021,winter
5,21,12,2021,winter
7,22,12,2021,winter
8,22,12,2021,winter
12,22,12,2021,winter
13,22,12,2021,winter
7,23,12,2021,winter
8,23,12,2021,winter
12,23,12,2021,winter
13,23,12,2021,winter
7,24,12,2021,winter
8,24,12,2021,winter
12,24,12,2021,winter
13,24,12,2021,winter
7,25,12,2021,winter
8,25,12,2021,winter
12,25,12,2021,winter
13,25,12,2021,winter
7,26,12,2021,winter
8,26,12,2021,winter
12,26,12,2021,winter
13,26,12,2021,winter
7,27,12,2021,winter
8,27,12,2021,winter
12,27,12,2021,winter
13,27,12,2021,winter
7,28,12,2021,winter
8,28,12,2021,winter
12,28,12,2021,winter
13,28,12,2021,winter
1,29,12,2021,winter
2,29,12,2021,winter
3,29,12,2021,winter
5,29,12,2021,winter
1,30,12,2021,winter
2,30,12,2021,winter
3,30,12,2021,winter
5,30,12,2021,winter
7,31,12,2021,winter
8,31,12,2021,winter
12,31,12,2021,winter
13,31,12,2021,winter
1,1,1,2022,winter
2,1,1,2022,winter
3,1,1,2022,winter
5,1,1,2022,winter
1,2,1,2022,winter
2,2,1,2022,winter
3,2,1,2022,winter
5,2,1,2022,winter
1,3,1,2022,winter
2,3,1,2022,winter
3,3,1,2022,winter
5,3,1,2022,winter
1,4,1,2022,winter
2,4,1,2022,winter
3,4,1,2022,winter
5,4,1,2022,winter
1,5,1,2022,winter
2,5,1,2022,winter
3,5,1,2022,winter
5,5,1,2022,winter
7,6,1,2022,winter
8,6,1,2022,winter
12,6,1,2022,winter
13,6,1,2022,winter
7,7,1,2022,winter
8,7,1,2022,winter
12,7,1,2022,winter
13,7,1,2022,winter
7,8,1,2022,winter
8,8,1,2022,winter
12,8,1,2022,winter
13,8,1,2022,winter
7,9,1,2022,winter
8,9,1,2022,winter
12,9,1,2022,winter
13,9,1,2022,winter
1,10,1,2022,winter
2,10,1,2022,winter
3,10,1,2022,winter
5,10,1,2022,winter
1,11,1,2022,winter
2,11,1,2022,winter
3,11,1,2022,winter
5,11,1,2022,winter
1,12,1,2022,winter
2,12,1,2022,winter
3,12,1,2022,winter
5,12,1,2022,winter
1,13,1,2022,winter
2,13,1,2022,winter
3,13,1,2022,winter
5,13,1,2022,winter
1,14,1,2022,winter
2,14,1,2022,winter
3,14,1,2022,winter
5,14,1,2022,winter
7,15,1,2022,winter
8,15,1,2022,winter
12,15,1,2022,winter
13,15,1,2022,winter
7,16,1,2022,winter
8,16,1,2022,winter
12,16,1,2022,winter
13,16,1,2022,winter
7,17,1,2022,winter
8,17,1,2022,winter
12,17,1,2022,winter
13,17,1,2022,winter
1,18,1,2022,winter
2,18,1,2022,winter
3,18,1,2022,winter
5,18,1,2022,winter
7,19,1,2022,winter
8,19,1,2022,winter
12,19,1,2022,winter
13,19,1,2022,winter
7,20,1,2022,winter
8,20,1,2022,winter
12,20,1,2022,winter
13,20,1,2022,winter
7,21,1,2022,winter
8,21,1,2022,winter
12,21,1,2022,winter
13,21,1,2022,winter
1,22,1,2022,winter
2,22,1,2022,winter
3,22,1,2022,winter
5,22,1,2022,winter
7,23,1,2022,winter
8,23,1,2022,winter
12,23,1,2022,winter
13,23,1,2022,winter
7,24,1,2022,winter
8,24,1,2022,winter
12,24,1,2022,winter
13,24,1,2022,winter
1,25,1,2022,winter
2,25,1,2022,winter
3,25,1,2022,winter
5,25,1,2022,winter
1,26,1,2022,winter
2,26,1,2022,winter
3,26,1,2022,winter
5,26,1,2022,winter
7,27,1,2022,winter
8,27,1,2022,winter
12,27,1,2022,winter
13,27,1,2022,winter
1,28,1,2022,winter
2,28,1,2022,winter
3,28,1,2022,winter
5,28,1,2022,winter
1,29,1,2022,winter
2,29,1,2022,winter
3,29,1,2022,winter
5,29,1,2022,winter
7,30,1,2022,winter
8,30,1,2022,winter
12,30,1,2022,winter
13,30,1,2022,winter
1,31,1,2022,winter
2,31,1,2022,winter
3,31,1,2022,winter
5,31,1,2022,winter
7,1,2,2022,winter
8,1,2,2022,winter
12,1,2,2022,winter
13,1,2,2022,winter
7,2,2,2022,winter
8,2,2,2022,winter
12,2,2,2022,winter
13,2,2,2022,winter
7,3,2,2022,winter
8,3,2,2022,winter
12,3,2,2022,winter
13,3,2,2022,winter
1,4,2,2022,winter
2,4,2,2022,winter
3,4,2,2022,winter
5,4,2,2022,winter
1,5,2,2022,winter
2,5,2,2022,winter
3,5,2,2022,winter
5,5,2,2022,winter
1,6,2,2022,winter
2,6,2,2022,winter
3,6,2,2022,winter
5,6,2,2022,winter
1,7,2,2022,winter
2,7,2,2022,winter
3,7,2,2022,winter
5,7,2,2022,winter
7,8,2,2022,winter
8,8,2,2022,winter
12,8,2,2022,winter
13,8,2,2022,winter
1,9,2,2022,winter
2,9,2,2022,winter
3,9,2,2022,winter
5,9,2,2022,winter
7,10,2,2022,winter
8,10,2,2022,winter
12,10,2,2022,winter
13,10,2,2022,winter
7,11,2,2022,winter
8,11,2,2022,winter
12,11,2,2022,winter
13,11,2,2022,winter
1,12,2,2022,winter
2,12,2,2022,winter
3,12,2,2022,winter
5,12,2,2022,winter
7,13,2,2022,winter
8,13,2,2022,winter
12,13,2,2022,winter
13,13,2,2022,winter
7,14,2,2022,winter
8,14,2,2022,winter
12,14,2,2022,winter
13,14,2,2022,winter
1,15,2,2022,winter
2,15,2,2022,winter
3,15,2,2022,winter
5,15,2,2022,winter
7,16,2,2022,winter
8,16,2,2022,winter
12,16,2,2022,winter
13,16,2,2022,winter
7,17,2,2022,winter
8,17,2,2022,winter
12,17,2,2022,winter
13,17,2,2022,winter
1,18,2,2022,winter
2,18,2,2022,winter
3,18,2,2022,winter
5,18,2,2022,winter
7,19,2,2022,winter
8,19,2,2022,winter
12,19,2,2022,winter
13,19,2,2022,winter
7,20,2,2022,winter
8,20,2,2022,winter
12,20,2,2022,winter
13,20,2,2022,winter
1,21,2,2022,winter
2,21,2,2022,winter
3,21,2,2022,winter
5,21,2,2022,winter
1,22,2,2022,winter
2,22,2,2022,winter
3,22,2,2022,winter
5,22,2,2022,winter
7,23,2,2022,winter
8,23,2,2022,winter
12,23,2,2022,winter
13,23,2,2022,winter
1,24,2,2022,winter
2,24,2,2022,winter
3,24,2,2022,winter
5,24,2,2022,winter
1,25,2,2022,winter
2,25,2,2022,winter
3,25,2,2022,winter
5,25,2,2022,winter
1,26,2,2022,winter
2,26,2,2022,winter
3,26,2,2022,winter
5,26,2,2022,winter
7,27,2,2022,winter
8,27,2,2022,winter
12,27,2,2022,winter
13,27,2,2022,winter
7,28,2,2022,winter
8,28,2,2022,winter
12,28,2,2022,winter
13,28,2,2022,winter
7,1,3,2022,winter
8,1,3,2022,winter
12,1,3,2022,winter
13,1,3,2022,winter
1,2,3,2022,winter
2,2,3,2022,winter
3,2,3,2022,winter
5,2,3,2022,winter
7,3,3,2022,winter
